,Course,Sect,Class,Type,GE,Req,Days,Start,End,Instructor,Location,LCap,ECap,Enrl,Wait,Drop,ICS,Format,Description,Quarter
97,CM 371,73.0,8737,Act,,3374.0,TR,03:10 PM,04:00 PM,"Alzraiee, H",192-0205,24.0,4.0,3.0,0.0,3.0,ICS,in-person,Construction Management and Project Planning,F
98,CM 371,73.0,8737,Act,,3374.0,TR,03:10 PM,04:00 PM,"Alzraiee, H",192-0205,24.0,4.0,3.0,0.0,3.0,ICS,in-person,Construction Management and Project Planning,F
99,CM 371,74.0,9285,Lec,,3374.0,,,,,,,0.0,0.0,0.0,1.0,,asynchronously,Construction Management and Project Planning,F
100,CM 371,74.0,9285,Lec,,3374.0,,,,,,,0.0,0.0,0.0,1.0,,asynchronously,Construction Management and Project Planning,F
101,CM 371,75.0,9286,Act,,3374.0,,,,,,,0.0,0.0,0.0,1.0,,asynchronously,Construction Management and Project Planning,F
102,CM 371,75.0,9286,Act,,3374.0,,,,,,,0.0,0.0,0.0,1.0,,asynchronously,Construction Management and Project Planning,F
103,CM 371,76.0,9728,Lec,,3374.0,MW,07:40 AM,09:00 AM,"Boucher, E",186-B304,24.0,4.0,4.0,0.0,0.0,ICS,in-person,Construction Management and Project Planning,F
104,CM 371,76.0,9728,Lec,,3374.0,MW,07:40 AM,09:00 AM,"Boucher, E",186-B304,24.0,4.0,4.0,0.0,0.0,ICS,in-person,Construction Management and Project Planning,F
105,CM 371,77.0,9729,Act,,3374.0,MW,09:10 AM,10:00 AM,"Boucher, E",186-B304,24.0,4.0,4.0,0.0,0.0,ICS,in-person,Construction Management and Project Planning,F
106,CM 371,77.0,9729,Act,,3374.0,MW,09:10 AM,10:00 AM,"Boucher, E",186-B304,24.0,4.0,4.0,0.0,0.0,ICS,in-person,Construction Management and Project Planning,F
107,CM 400,1.0,****,Ind,,,,,,"Simonian, L",,,10.0,0.0,0.0,0.0,,asynchronously,Special Problems for Advanced Undergraduates,F
108,CM 400,2.0,****,Ind,,,,,,"Woo, J",,,10.0,4.0,0.0,0.0,,asynchronously,Special Problems for Advanced Undergraduates,F
109,CM 411,1.0,2907,Lab,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
110,CM 411,1.0,2907,Lab,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
111,CM 411,2.0,3609,Act,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
112,CM 411,2.0,3609,Act,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
113,CM 411,3.0,4972,Lab,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
114,CM 411,3.0,4972,Lab,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
115,CM 411,4.0,4973,Act,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
116,CM 411,4.0,4973,Act,,3407.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Specialty Contracting Construction Management,F
117,CM 413,1.0,3016,Lab,,1335.0,M,12:10 PM,03:00 PM,"Kommer, T",186-B203,24.0,20.0,23.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
118,CM 413,1.0,3016,Lab,,1335.0,M,12:10 PM,03:00 PM,"Kommer, T",186-B203,24.0,20.0,23.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
119,CM 413,1.0,3016,Lab,,1335.0,TWR,12:10 PM,02:00 PM,"Kommer, T",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
120,CM 413,1.0,3016,Lab,,1335.0,TWR,12:10 PM,02:00 PM,"Kommer, T",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
121,CM 413,2.0,3610,Act,,1335.0,TWR,02:10 PM,03:00 PM,"Kommer, T",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
122,CM 413,2.0,3610,Act,,1335.0,TWR,02:10 PM,03:00 PM,"Kommer, T",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
123,CM 413,2.0,3610,Act,,1335.0,M,03:10 PM,04:00 PM,"Kommer, T",186-B203,24.0,20.0,23.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
124,CM 413,2.0,3610,Act,,1335.0,M,03:10 PM,04:00 PM,"Kommer, T",186-B203,24.0,20.0,23.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
125,CM 413,3.0,7346,Lab,,1335.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Jobsite Construction Management,F
126,CM 413,3.0,7346,Lab,,1335.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Jobsite Construction Management,F
127,CM 413,4.0,7347,Act,,1335.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Jobsite Construction Management,F
128,CM 413,4.0,7347,Act,,1335.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Jobsite Construction Management,F
129,CM 413,5.0,9395,Lab,,1335.0,MTW,09:10 AM,11:00 AM,"Kolegraff, S",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
130,CM 413,5.0,9395,Lab,,1335.0,MTW,09:10 AM,11:00 AM,"Kolegraff, S",186-B203,24.0,,,,,,in-person,Jobsite Construction Management,F
131,CM 413,5.0,9395,Lab,,1335.0,R,09:10 AM,12:00 PM,"Kolegraff, S",186-B203,24.0,20.0,15.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
132,CM 413,5.0,9395,Lab,,1335.0,R,09:10 AM,12:00 PM,"Kolegraff, S",186-B203,24.0,20.0,15.0,0.0,1.0,ICS,in-person,Jobsite Construction Management,F
133,CM 413,6.0,9398,Act,,1335.0,,,,"Kolegraff, S",,,20.0,15.0,0.0,1.0,,asynchronously,Jobsite Construction Management,F
134,CM 413,6.0,9398,Act,,1335.0,,,,"Kolegraff, S",,,20.0,15.0,0.0,1.0,,asynchronously,Jobsite Construction Management,F
135,CM 421,1.0,4982,Act,,1506.0,M,06:10 PM,08:00 PM,"Susank, M",999,0.0,20.0,17.0,1.0,11.0,ICS,virtually,Emerging Trends,F
136,CM 422,1.0,6518,Act,,1506.0,,,,"Knight, D",,,30.0,35.0,5.0,22.0,,asynchronously,Professional Preparation,F
137,CM 422,3.0,****,Act,,1506.0,TR,04:10 PM,06:00 PM,,999,0.0,24.0,0.0,0.0,0.0,ICS,virtually,Professional Preparation,F
138,CM 422,4.0,9527,Act,,1506.0,MW,04:10 PM,06:00 PM,"Simonian, L",186-B106,24.0,24.0,22.0,1.0,10.0,ICS,in-person,Professional Preparation,F
139,CM 425,1.0,6508,Act,,1506.0,,,,"Kelting, S",,,24.0,27.0,22.0,22.0,,asynchronously,Sustainability and Environment,F
140,CM 443,1.0,****,Act,,1323.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Management of the Construction Firm,F
141,CM 443,2.0,9361,Act,,1323.0,TR,08:10 AM,11:00 AM,"Kommer, T",186-B202,24.0,20.0,29.0,4.0,4.0,ICS,in-person,Management of the Construction Firm,F
142,CM 450,1.0,****,Lab,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
143,CM 450,1.0,****,Lab,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
144,CM 450,2.0,****,Act,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
145,CM 450,2.0,****,Act,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
146,CM 450,3.0,9318,Lab,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
147,CM 450,3.0,9318,Lab,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
148,CM 450,4.0,9320,Act,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
149,CM 450,4.0,9320,Act,,4080.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Integrated Project, Design and Program Management",F
150,CM 450,5.0,9432,Lab,,4080.0,MW,02:10 PM,03:00 PM,"Robbins, B",186-B304,24.0,20.0,22.0,1.0,3.0,ICS,in-person,"Integrated Project, Design and Program Management",F
151,CM 450,5.0,9432,Lab,,4080.0,MW,02:10 PM,03:00 PM,"Robbins, B",186-B304,24.0,20.0,22.0,1.0,3.0,ICS,in-person,"Integrated Project, Design and Program Management",F
152,CM 450,5.0,9432,Lab,,4080.0,TR,12:10 PM,03:00 PM,"Robbins, B",186-B304,24.0,,,,,,in-person,"Integrated Project, Design and Program Management",F
153,CM 450,5.0,9432,Lab,,4080.0,TR,12:10 PM,03:00 PM,"Robbins, B",186-B304,24.0,,,,,,in-person,"Integrated Project, Design and Program Management",F
154,CM 450,6.0,9433,Act,,4080.0,MTWR,03:10 PM,04:00 PM,"Robbins, B",186-B304,24.0,20.0,22.0,1.0,3.0,ICS,in-person,"Integrated Project, Design and Program Management",F
155,CM 450,6.0,9433,Act,,4080.0,MTWR,03:10 PM,04:00 PM,"Robbins, B",186-B304,24.0,20.0,22.0,1.0,3.0,ICS,in-person,"Integrated Project, Design and Program Management",F
156,CM 460,1.0,4325,Lec,,3659.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Senior Project Methodology,F
157,CM 460,2.0,9402,Lec,,3659.0,MW,09:10 AM,10:00 AM,"Barlow, P",999,0.0,60.0,52.0,0.0,5.0,ICS,virtually,Senior Project Methodology,F
158,CM 461,1.0,5268,Ind,,4081.0,,,,"Barlow, P",,,110.0,47.0,0.0,15.0,,asynchronously,Senior Project I,F
159,CM 462,1.0,4427,Ind,,4081.0,,,,"Barlow, P",,,24.0,6.0,0.0,0.0,,asynchronously,Senior Project II,F
160,CM 462,2.0,4428,Ind,,4081.0,,,,"Simonian, L",,,24.0,0.0,0.0,0.0,,asynchronously,Senior Project II,F
161,CM 462,3.0,4429,Ind,,4081.0,,,,"Redden, P",,,24.0,2.0,0.0,0.0,,asynchronously,Senior Project II,F
162,CM 462,4.0,4430,Ind,,4081.0,,,,"Kline, A",,,24.0,1.0,0.0,0.0,,asynchronously,Senior Project II,F
163,CM 462,5.0,4431,Ind,,4081.0,,,,"Kolegraff, S",,,24.0,6.0,0.0,0.0,,asynchronously,Senior Project II,F
164,CM 462,6.0,4487,Ind,,4081.0,,,,"Weber, P",,,24.0,0.0,0.0,0.0,,asynchronously,Senior Project II,F
165,CM 462,7.0,4488,Ind,,4081.0,,,,"Kelting, S",,,15.0,3.0,0.0,0.0,,asynchronously,Senior Project II,F
166,CM 462,8.0,4489,Ind,,4081.0,,,,"Knight, D",,,24.0,2.0,0.0,0.0,,asynchronously,Senior Project II,F
167,CM 462,9.0,4491,Ind,,4081.0,,,,"Cleary, J",,,24.0,0.0,0.0,0.0,,asynchronously,Senior Project II,F
168,CM 462,10.0,4492,Ind,,4081.0,,,,"Robbins, B",,,24.0,1.0,0.0,0.0,,asynchronously,Senior Project II,F
169,CM 462,11.0,4719,Ind,,4081.0,,,,,,,35.0,0.0,0.0,0.0,,asynchronously,Senior Project II,F
170,CM 462,12.0,5696,Ind,,4081.0,,,,"Boucher, E",,,35.0,0.0,0.0,0.0,,asynchronously,Senior Project II,F
171,CM 462,13.0,5697,Ind,,4081.0,,,,"Kommer, T",,,35.0,8.0,0.0,0.0,,asynchronously,Senior Project II,F
172,CM 462,14.0,5805,Ind,,4081.0,,,,"Knakiewicz, B",,,35.0,2.0,0.0,0.0,,asynchronously,Senior Project II,F
173,CM 462,15.0,6674,Ind,,4081.0,,,,"Brinkman, E",,,24.0,3.0,0.0,0.0,,asynchronously,Senior Project II,F
174,CM 462,16.0,6675,Ind,,4081.0,,,,"Woo, J",,,24.0,3.0,0.0,0.0,,asynchronously,Senior Project II,F
175,CM 475,1.0,5627,Lec,,576.0,MW,08:10 AM,10:00 AM,"Wise, E",999,0.0,28.0,32.0,10.0,16.0,ICS,virtually,Real Property Development Principles,F
176,CM 485,1.0,3933,Ind,COOP,,,,,"Barlow, P",,,36.0,1.0,0.0,0.0,,asynchronously,Cooperative Education Experience,F
177,CM 495,1.0,****,Ind,COOP,,,,,"Barlow, P",,,36.0,0.0,0.0,0.0,,asynchronously,Cooperative Education Experience,F
0,DSCI 230,1.0,1455,Lec,,,MWF,09:10 AM,10:00 AM,"Berning, L",180-0101,134.0,48.0,47.0,1.0,19.0,ICS,in-person,General Dairy Husbandry,F
1,DSCI 230,1.0,1455,Lec,,,MWF,09:10 AM,10:00 AM,"Berning, L",180-0101,134.0,48.0,47.0,1.0,19.0,ICS,in-person,General Dairy Husbandry,F
2,DSCI 230,2.0,1457,Lab,,,T,03:10 PM,06:00 PM,"Abo Ismail, M",018-0204,24.0,24.0,24.0,1.0,16.0,ICS,in-person,General Dairy Husbandry,F
3,DSCI 230,2.0,1457,Lab,,,T,03:10 PM,06:00 PM,"Abo Ismail, M",018-0204,24.0,24.0,24.0,1.0,16.0,ICS,in-person,General Dairy Husbandry,F
4,DSCI 230,3.0,4550,Lab,,,W,03:10 PM,06:00 PM,"Abo Ismail, M",018-0204,24.0,24.0,23.0,1.0,7.0,ICS,in-person,General Dairy Husbandry,F
5,DSCI 230,3.0,4550,Lab,,,W,03:10 PM,06:00 PM,"Abo Ismail, M",018-0204,24.0,24.0,23.0,1.0,7.0,ICS,in-person,General Dairy Husbandry,F
6,DSCI 231,1.0,1458,Lec,,,MWF,10:10 AM,11:00 AM,"Yeung, V",010-0223,49.0,48.0,44.0,1.0,7.0,ICS,in-person,General Dairy Manufacturing,F
7,DSCI 231,1.0,1458,Lec,,,MWF,10:10 AM,11:00 AM,"Yeung, V",010-0223,49.0,48.0,44.0,1.0,7.0,ICS,in-person,General Dairy Manufacturing,F
8,DSCI 231,2.0,4688,Act,,,M,12:10 PM,02:00 PM,"Yeung, V",010-0122,24.0,24.0,23.0,1.0,5.0,ICS,in-person,General Dairy Manufacturing,F
9,DSCI 231,2.0,4688,Act,,,M,12:10 PM,02:00 PM,"Yeung, V",010-0122,24.0,24.0,23.0,1.0,5.0,ICS,in-person,General Dairy Manufacturing,F
10,DSCI 231,3.0,4689,Act,,,W,12:10 PM,02:00 PM,"Yeung, V",010-0122,24.0,24.0,21.0,0.0,2.0,ICS,in-person,General Dairy Manufacturing,F
11,DSCI 231,3.0,4689,Act,,,W,12:10 PM,02:00 PM,"Yeung, V",010-0122,24.0,24.0,21.0,0.0,2.0,ICS,in-person,General Dairy Manufacturing,F
12,DSCI 301,1.0,3696,Lec,,3475.0,TR,07:40 AM,09:00 AM,"Vagnoni, D",053-0213,48.0,48.0,38.0,0.0,9.0,ICS,in-person,Dairy Cattle Nutrition,F
13,DSCI 301,1.0,3696,Lec,,3475.0,TR,07:40 AM,09:00 AM,"Vagnoni, D",053-0213,48.0,48.0,38.0,0.0,9.0,ICS,in-person,Dairy Cattle Nutrition,F
14,DSCI 301,2.0,3697,Act,,3475.0,W,03:10 PM,05:00 PM,"Vagnoni, D",018-0203,30.0,24.0,20.0,0.0,6.0,ICS,in-person,Dairy Cattle Nutrition,F
15,DSCI 301,2.0,3697,Act,,3475.0,W,03:10 PM,05:00 PM,"Vagnoni, D",018-0203,30.0,24.0,20.0,0.0,6.0,ICS,in-person,Dairy Cattle Nutrition,F
16,DSCI 301,3.0,3747,Act,,3475.0,R,03:10 PM,05:00 PM,"Vagnoni, D",018-0203,30.0,24.0,18.0,0.0,4.0,ICS,in-person,Dairy Cattle Nutrition,F
17,DSCI 301,3.0,3747,Act,,3475.0,R,03:10 PM,05:00 PM,"Vagnoni, D",018-0203,30.0,24.0,18.0,0.0,4.0,ICS,in-person,Dairy Cattle Nutrition,F
18,DSCI 321,1.0,7849,Lec,,2840.0,MW,10:10 AM,12:00 PM,"Berning, L",022-0218,24.0,24.0,16.0,0.0,1.0,ICS,in-person,Lactation Physiology,F
19,DSCI 330,1.0,1459,Lec,,1700.0,MWF,12:10 PM,01:00 PM,"Altermatt, J",011-0104,46.0,44.0,44.0,7.0,7.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
20,DSCI 330,1.0,1459,Lec,,1700.0,MWF,12:10 PM,01:00 PM,"Altermatt, J",011-0104,46.0,44.0,44.0,7.0,7.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
21,DSCI 330,2.0,1460,Lab,,1700.0,M,03:10 PM,06:00 PM,"Altermatt, J",150-0108,12.0,22.0,22.0,5.0,7.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
22,DSCI 330,2.0,1460,Lab,,1700.0,M,03:10 PM,06:00 PM,"Altermatt, J",150-0108,12.0,22.0,22.0,5.0,7.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
23,DSCI 330,3.0,3104,Lab,,1700.0,T,03:10 PM,06:00 PM,"Altermatt, J",150-0108,12.0,22.0,22.0,2.0,4.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
24,DSCI 330,3.0,3104,Lab,,1700.0,T,03:10 PM,06:00 PM,"Altermatt, J",150-0108,12.0,22.0,22.0,2.0,4.0,ICS,in-person,Artificial Insemination and Embryo Biotechnology,F
25,DSCI 401,1.0,7507,Lec,,1506.0,TR,01:40 PM,03:00 PM,"Yeung, V",186-C103,48.0,24.0,8.0,0.0,1.0,ICS,in-person,Physical and Chemical Properties of Dairy Products,F
26,DSCI 401,1.0,7507,Lec,,1506.0,TR,01:40 PM,03:00 PM,"Yeung, V",186-C103,48.0,24.0,8.0,0.0,1.0,ICS,in-person,Physical and Chemical Properties of Dairy Products,F
27,DSCI 401,2.0,7508,Lab,,1506.0,T,03:10 PM,06:00 PM,"Yeung, V",010-0122,24.0,24.0,8.0,0.0,1.0,ICS,in-person,Physical and Chemical Properties of Dairy Products,F
28,DSCI 401,2.0,7508,Lab,,1506.0,T,03:10 PM,06:00 PM,"Yeung, V",010-0122,24.0,24.0,8.0,0.0,1.0,ICS,in-person,Physical and Chemical Properties of Dairy Products,F
29,DSCI 500,1.0,****,Ind,,,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Individual Study in Dairy Science,F
30,DSCI 500,2.0,****,Ind,,,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Individual Study in Dairy Science,F
31,DSCI 500,3.0,****,Ind,,,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Individual Study in Dairy Science,F
32,DSCI 539,1.0,****,Ind,,4224.0,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Graduate Internship in Dairy Science,F
33,DSCI 539,2.0,****,Ind,,4224.0,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Graduate Internship in Dairy Science,F
34,DSCI 539,3.0,****,Ind,,4224.0,,,,,,,25.0,0.0,0.0,0.0,,asynchronously,Graduate Internship in Dairy Science,F
35,DSCI 599,1.0,9496,Ind,,346.0,,,,"Yeung, V",,,10.0,2.0,0.0,0.0,,asynchronously,Thesis in Dairy Science,F
0,DANC 130,1.0,5385,Act,,,MW,10:10 AM,12:00 PM,"Clark-Warnisher, J",999,0.0,25.0,10.0,0.0,12.0,ICS,virtually,Pilates and Conditioning Fundamentals,F
1,DANC 131,1.0,8936,Act,,,TR,04:10 PM,06:00 PM,"Helm, K",060-0006,999.0,20.0,10.0,0.0,14.0,ICS,in-person,Beginning Ballet,F
2,DANC 132,1.0,1454,Act,,,MW,02:10 PM,04:00 PM,"Heredia Vital, H",060-0006,999.0,25.0,12.0,0.0,12.0,ICS,in-person,Beginning Modern Dance,F
3,DANC 133,1.0,3389,Act,,,MW,04:10 PM,06:00 PM,"Helm, K",060-0006,999.0,25.0,7.0,0.0,11.0,ICS,in-person,Beginning Jazz Dance,F
4,DANC 221,1.0,4628,Lec,C1,,TR,02:10 PM,04:00 PM,"Stanton, D",034-0228,40.0,25.0,30.0,11.0,53.0,ICS,in-person,Dance Appreciation,F
5,DANC 231,1.0,5604,Act,,,MW,12:10 PM,02:00 PM,"Walter, M",060-0006,999.0,25.0,18.0,0.0,9.0,ICS,in-person,Intermediate Ballet,F
6,DANC 232,1.0,3866,Act,,,TR,09:10 AM,11:00 AM,"Stanton, D",060-0006,999.0,25.0,23.0,0.0,6.0,ICS,in-person,Intermediate Modern Dance,F
7,DANC 331,1.0,8933,Act,,2286.0,MW,10:10 AM,12:00 PM,"Walter, M",060-0006,999.0,18.0,8.0,0.0,1.0,ICS,in-person,Advanced Ballet and Repertory,F
8,DANC 332,1.0,8934,Act,,,TR,12:10 PM,02:00 PM,"Stanton, D",060-0006,999.0,18.0,20.0,0.0,3.0,ICS,in-person,Contemporary Dance Repertory,F
9,DANC 345,1.0,8935,Lab,,,TR,06:10 PM,10:00 PM,"Stanton, D",060-0006,999.0,25.0,28.0,0.0,0.0,ICS,in-person,Choreography/Workshop in Dance Concert Preparation,F
10,DANC 400,1.0,2628,Ind,,,,,,"Stanton, D",,,25.0,1.0,0.0,0.0,,asynchronously,Special Problems,F
11,DANC 400,2.0,3390,Ind,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Special Problems,F
0,DATA 301,1.0,6600,Lec,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
1,DATA 301,1.0,6600,Lec,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
2,DATA 301,2.0,6601,Lab,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
3,DATA 301,2.0,6601,Lab,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
4,DATA 301,3.0,7254,Lec,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
5,DATA 301,3.0,7254,Lec,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
6,DATA 301,4.0,7255,Lab,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
7,DATA 301,4.0,7255,Lab,,3770.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Data Science,F
8,DATA 301,5.0,9351,Lec,,3770.0,TR,12:10 PM,01:30 PM,"Stanchev, L",021-0237,35.0,35.0,31.0,0.0,17.0,ICS,in-person,Introduction to Data Science,F
9,DATA 301,5.0,9351,Lec,,3770.0,TR,12:10 PM,01:30 PM,"Stanchev, L",021-0237,35.0,35.0,31.0,0.0,17.0,ICS,in-person,Introduction to Data Science,F
10,DATA 301,6.0,9352,Lab,,3770.0,TR,01:40 PM,03:00 PM,"Stanchev, L",035-0111B,37.0,35.0,31.0,0.0,17.0,ICS,in-person,Introduction to Data Science,F
11,DATA 301,6.0,9352,Lab,,3770.0,TR,01:40 PM,03:00 PM,"Stanchev, L",035-0111B,37.0,35.0,31.0,0.0,17.0,ICS,in-person,Introduction to Data Science,F
12,DATA 301,7.0,9353,Lec,,3770.0,TR,04:10 PM,05:30 PM,"Stanchev, L",010-0226,43.0,35.0,32.0,0.0,20.0,ICS,in-person,Introduction to Data Science,F
13,DATA 301,7.0,9353,Lec,,3770.0,TR,04:10 PM,05:30 PM,"Stanchev, L",010-0226,43.0,35.0,32.0,0.0,20.0,ICS,in-person,Introduction to Data Science,F
14,DATA 301,8.0,9354,Lab,,3770.0,TR,05:40 PM,07:00 PM,"Stanchev, L",035-0111B,37.0,35.0,32.0,0.0,20.0,ICS,in-person,Introduction to Data Science,F
15,DATA 301,8.0,9354,Lab,,3770.0,TR,05:40 PM,07:00 PM,"Stanchev, L",035-0111B,37.0,35.0,32.0,0.0,20.0,ICS,in-person,Introduction to Data Science,F
16,DATA 401,1.0,4519,Lec,,3771.0,,,,"Ventura, J",,,30.0,14.0,0.0,0.0,,asynchronously,Data Science Process and Ethics,F
17,DATA 402,1.0,8839,Lec,,4460.0,TR,12:10 PM,01:30 PM,"Sun, D",002-0204,46.0,30.0,14.0,0.0,0.0,ICS,in-person,Mathematical Foundations of Data Science,F
18,DATA 403,1.0,8840,Lab,,4461.0,F,12:10 PM,03:00 PM,"Sun, D",999,0.0,30.0,14.0,0.0,0.0,ICS,virtually,Data Science Projects Laboratory,F
19,DATA 472,1.0,8838,Sem,,4430.0,W,03:10 PM,04:00 PM,"Dekhtyar, A",038-0219,35.0,35.0,12.0,0.0,1.0,ICS,in-person,Data Science Seminar,F
0,ES 112,1.0,****,Lec,D1U,,MW,02:10 PM,04:00 PM,"Razi, A",002-0205,30.0,30.0,27.0,0.0,5.0,ICS,in-person,"Race, Culture and Politics in the United States",F
1,ES 112,2.0,3531,Lec,D1U,,MW,02:10 PM,04:00 PM,"Lamoree, L",999,0.0,130.0,124.0,4.0,104.0,ICS,virtually,"Race, Culture and Politics in the United States",F
2,ES 112,3.0,7459,Lec,D1U,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,"Race, Culture and Politics in the United States",F
3,ES 112,5.0,****,Lec,D1U,,MW,10:10 AM,12:00 PM,"Lamoree, L",186-C303,48.0,34.0,33.0,0.0,3.0,ICS,in-person,"Race, Culture and Politics in the United States",F
4,ES 112,6.0,9264,Lec,D1U,,TR,12:10 PM,02:00 PM,"Shaw-Smith, U",999,0.0,130.0,126.0,11.0,73.0,ICS,virtually,"Race, Culture and Politics in the United States",F
5,ES 200,1.0,2865,Ind,,,,,,"Navarro, J",,,5.0,1.0,0.0,0.0,,asynchronously,Special Problems,F
6,ES 252,1.0,9334,Lec,FES,,MW,04:10 PM,06:00 PM,"Tran, O",999,0.0,130.0,130.0,1.0,27.0,ICS,virtually,Global Origins of Race in the U.S.,F
7,ES 252,2.0,9335,Lec,FES,,MW,06:10 PM,08:00 PM,"Wescott, A",999,0.0,130.0,115.0,0.0,51.0,ICS,virtually,Global Origins of Race in the U.S.,F
8,ES 253,1.0,9336,Lec,FES,,W,10:10 AM,12:00 PM,"Heberling, L",999,0.0,130.0,127.0,4.0,14.0,ICS,virtually,Introduction to American Indian Studies,F
9,ES 253,2.0,9337,Lec,FES,,TR,02:10 PM,04:00 PM,"Pulitano, E",999,0.0,130.0,122.0,0.0,29.0,ICS,virtually,Introduction to American Indian Studies,F
10,ES 254,1.0,9430,Lec,FES,,MW,02:10 PM,04:00 PM,"Castilow, D",999,0.0,130.0,128.0,0.0,24.0,ICS,virtually,Introduction to African American Studies,F
11,ES 254,2.0,9339,Lec,FES,,TR,02:10 PM,04:00 PM,"Razi, A",999,0.0,130.0,125.0,0.0,28.0,ICS,virtually,Introduction to African American Studies,F
12,ES 255,1.0,9340,Lec,FES,,TR,02:10 PM,04:00 PM,"Navarro, J",999,0.0,130.0,128.0,1.0,30.0,ICS,virtually,Introduction to Latino/a/x Studies,F
13,ES 255,2.0,9429,Lec,FES,,TR,04:10 PM,06:00 PM,"Buendia de Llaca, Y",999,0.0,130.0,120.0,1.0,30.0,ICS,virtually,Introduction to Latino/a/x Studies,F
14,ES 256,1.0,9341,Lec,FES,,TR,02:10 PM,04:00 PM,"Buyco, R",999,0.0,130.0,111.0,0.0,45.0,ICS,virtually,Introduction to Asian American Studies,F
15,ES 256,2.0,9342,Lec,FES,,MW,12:10 PM,02:00 PM,"Yeh, G",999,0.0,130.0,127.0,1.0,27.0,ICS,virtually,Introduction to Asian American Studies,F
16,ES 301,1.0,8718,Lec,CUDU,2490.0,TR,09:10 AM,11:00 AM,"Navarro, J",022-0212,36.0,27.0,26.0,0.0,12.0,ICS,in-person,Latina/o Literature of the United States,F
